studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,L chromometer value|CO_334:0002065,a chromometer value|CO_334:0002066,apical pubescence visual rating 0-2|CO_334:0000309,b chromometer value|CO_334:0002064,branching level counting|CO_334:0000079,cassava bacterial blight incidence 3-month evaluation|CO_334:0000178,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,cassava green mite severity first evaluation|CO_334:0000189,cassava green mite severity second evaluation|CO_334:0000190,cassava mosaic disease incidence 1-month evaluation|CO_334:0000195,cassava mosaic disease incidence 3-month evaluation|CO_334:0000196,cassava mosaic disease severity 1-month evaluation|CO_334:0000191,cassava mosaic disease severity 3-month evaluation|CO_334:0000192,central leaf shape visual rating 1-10|CO_334:0000119,dry matter content by specific gravity method|CO_334:0000160,dry matter content percentage|CO_334:0000092,dry yield|CO_334:0000014,ease of peeling root cortex visual rating 1-3|CO_334:0000308,first apical branch height measurement in cm|CO_334:0000106,first fully expanded leaf color visual rating 1-9|CO_334:0000102,fresh root yield|CO_334:0000013,fresh shoot weight measurement in kg per plot|CO_334:0000016,fresh storage root weight per plot|CO_334:0000012,fufu dry weight in kg|CO_334:0002019,fufu fibre weight in g|CO_334:0002016,fufu initial weight in kg|CO_334:0002013,fufu peel weight in kg|CO_334:0002014,fufu peeled root weight in kg|CO_334:0002015,fufu pressed weight in kg|CO_334:0002018,gari fried weight in kg|CO_334:0002026,gari initial weight in kg|CO_334:0002020,gari mash weight in kg|CO_334:0002023,gari peel weight in kg|CO_334:0002021,gari peeled root weight in kg|CO_334:0002022,gari pressed weight in kg|CO_334:0002024,gari pulverised weight in kg|CO_334:0002025,gari shaft coarse weight in g|CO_334:0002027,gari shaft medium weight in g|CO_334:0002028,harvest index variable|CO_334:0000015,initial vigor assessment 1-7|CO_334:0000009,petiole color visual rating 1-9|CO_334:0000023,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant stands harvested counting|CO_334:0000010,root evaluation scaled 1-5|CO_334:0000228,root neck length visual rating 0-7|CO_334:0000022,root number counting|CO_334:0000011,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,specific gravity|CO_334:0000163,sprout count at one-month|CO_334:0000213,sprout count at three-month|CO_334:0000214,sprouting proportion|CO_334:0000008,starch content percentage|CO_334:0000071,staygreen visual scale 1-9|CO_334:0000224,storage root cortex color visual rating 1-4|CO_334:0000115,storage root periderm color visual rating 1-4|CO_334:0000064,storage root pulp color visual rating 1-3|CO_334:0000021,storage root shape visual rating 1-6|CO_334:0000020,storage root size visual rating 1-7|CO_334:0000019,total carotenoid by chart 1-8|CO_334:0000161,unexpanded apical leaf color visual rating 1-9|CO_334:0000101,notes
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,49609,TMS14F1285P0017,,plot,690670,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1285P0017_106,1,1,106,,,test,,,,,,,,,,,90.095,0.495,1,17.475,3,0.76,2,,,0,0,1,1,5,,33,,1,25,5,,37.5,67.5,,,,,,,,,,,,,,,,,7,7,1,203.33,20,,3,92,,,0,,38,42,,,2,1,2,1,2,7,1,3," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,50053,TMS14F1291P0011,,plot,690682,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1291P0011_134,1,1,134,,,test,,,,,,,,,,,89.43,0.76,1,16.955,1,1,2,,,0,0,1,1,5,,36,,1,76.67,5,,52.5,43.5,,,,,,,,,,,,,,,,,7,7,3,176.67,20,,3,80,,,0,,42,42,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,49580,TMS14F1297P0019,,plot,690644,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1297P0019_117,1,1,117,,,test,,,,,,,,,,,89.41,0.62,1,19.555,1,0.84,2,,,0,0,1,1,5,,33,,1,0,5,,73.5,63.5,,,,,,,,,,,,,,,,,7,7,4,253.33,20,,3,79,,,0,,39,38,,,2,1,3,1,2,5,1,3," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,50190,TMS14F1300P0008,,plot,690605,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1300P0008_110,1,1,110,,,test,,,,,,,,,,,88.76,0.42,0,18.46,2,1,2,,,0,0,1,1,5,,36,,1,98.33,5,,53,62.5,,,,,,,,,,,,,,,,,7,9,3,255,20,,3,90,,,0,,35,36,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,50174,TMS14F1303P0012,,plot,690681,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1303P0012_104,1,1,104,,,test,,,,,,,,,,,90.42,0.435,1,18.91,2,1,2,,,0,0,1,1,5,,34,,1,98.33,5,,73.5,67.5,,,,,,,,,,,,,,,,,5,7,3,260,20,,3,95,,,0,,35,32,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,49826,TMS14F1306P0015,,plot,690651,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1306P0015_128,1,1,128,,,test,,,,,,,,,,,90.435,0.265,0,18.42,1,1,2,,,0,0,1,1,5,,36,,1,135,3,,60,63.5,,,,,,,,,,,,,,,,,7,9,3,241.67,20,,3,65,,,0,,40,40,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,49831,TMS14F1306P0020,,plot,690618,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1306P0020_129,1,1,129,,,test,,,,,,,,,,,90.32,0.505,0,18.23,2,1,2,,,0,0,1,1,5,,32,,1,73.33,5,,68.5,80,,,,,,,,,,,,,,,,,5,7,3,248.33,20,,3,100,,,0,,32,27,,,2,1,3,1,2,7,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,49799,TMS14F1310P0004,,plot,690578,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1310P0004_133,1,1,133,,,test,,,,,,,,,,,91.04,0.415,0,17.285,2,1,2,,,0,0,1,1,5,,33,,1,37.67,5,,63,70.5,,,,,,,,,,,,,,,,,7,7,1,183.33,20,,3,95,,,0,,42,42,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,49893,TMS14F1311P0002,,plot,690607,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1311P0002_135,1,1,135,,,test,,,,,,,,,,,92.52,0.07,1,18.77,3,1,2,,,0.05,0,3,1,5,,33,,1,63.33,5,,63.5,51.5,,,,,,,,,,,,,,,,,7,7,3,203.33,20,,3,85,,,0,,39,38,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,49965,TMS14F1312P0003,,plot,690650,2018-17.GS.C2.setA.UYT.36.AG-rep1-TMS14F1312P0003_125,1,1,125,,,test,,,,,,,,,,,89.385,0.365,0,18.29,2,1,2,,,0,0,1,1,5,,37,,1,103.33,5,,65.5,42.5,,,,,,,,,,,,,,,,,7,5,1,238.33,20,,3,100,,,0,,42,40,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,1936,IITA-TMS-IBA000070,,plot,690599,2018-17.GS.C2.setA.UYT.36.AG-rep2-IITA-TMS-IBA000070_225,2,2,225,,,check,,,,,,,,,,,91.285,0.285,0,18.635,1,1,2,,,0,0,1,1,5,,31,,1,59,5,,45,59,,,,,,,,,,,,,,,,,7,9,3,192.67,20,,3,106,,,0,,41,41,,,2,1,2,1,2,5,1,7," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,5,IITA-TMS-IBA30572,,plot,690583,2018-17.GS.C2.setA.UYT.36.AG-rep2-IITA-TMS-IBA30572_235,2,2,235,,,check,,,,,,,,,,,90.705,0.36,0,18.615,4,1,2,,,0.61,1,4,3,5,,31,,1,26,5,,45,28.5,,,,,,,,,,,,,,,,,5,5,1,203.33,13,,3,68,,,0,,28,25,,,2,1,3,1,2,5,1,7," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,723,IITA-TMS-IBA980581,,plot,690642,2018-17.GS.C2.setA.UYT.36.AG-rep2-IITA-TMS-IBA980581_232,2,2,232,,,check,,,,,,,,,,,,,0,,0,1,2,,,0,0,1,1,5,,,,,0,5,,,,,,,,,,,,,,,,,,,,7,7,4,228.33,,,,,,,,,40,36,,,2,,,,,,,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,725,IITA-TMS-IBA982101,,plot,690638,2018-17.GS.C2.setA.UYT.36.AG-rep2-IITA-TMS-IBA982101_226,2,2,226,,,check,,,,,,,,,,,88.195,0.1,1,18.39,3,1,2,,,0,0,1,1,5,,31,,1,18.33,3,,60,43.5,,,,,,,,,,,,,,,,,7,9,1,187.67,20,,3,97,,,0,,41,41,,,2,1,2,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,39671,TMEB419,,plot,690633,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMEB419_230,2,2,230,,,check,,,,,,,,,,,91.125,0.13,0,17.215,0,1,2,,,0,0,1,1,5,,37,,1,0,5,,48.5,61,,,,,,,,,,,,,,,,,5,5,4,216.67,20,,3,105,,,0,,42,39,,,2,1,3,1,2,7,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,122888,TMS13F1021P0008,,plot,690621,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS13F1021P0008_228,2,2,228,,,test,,,,,,,,,,,88.195,0.1,1,18.39,0,1,2,,,0,0,1,1,5,,33,,1,0,5,,55,64.5,,,,,,,,,,,,,,,,,5,7,4,220,20,,3,107,,,0,,41,39,,,2,1,3,1,2,5,1,7," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,122934,TMS13F1114P0001,,plot,690679,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS13F1114P0001_202,2,2,202,,,test,,,,,,,,,,,87.185,0.4,1,20.495,1,1,2,,,0,0,1,1,5,,31,,1,72.67,5,,48.5,62.5,,,,,,,,,,,,,,,,,5,5,3,215,20,,3,75,,,0,,36,34,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,122958,TMS13F1182P0002,,plot,690623,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS13F1182P0002_222,2,2,222,,,test,,,,,,,,,,,87.14,1.5,0,35.965,1,1,2,,,0,0,1,1,5,,27,,1,106.67,5,,50.5,44.5,,,,,,,,,,,,,,,,,7,7,3,237.67,20,,3,92,,,0,,41,41,,,2,1,2,2,2,5,2,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,123010,TMS13F1461P0002,,plot,690639,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS13F1461P0002_218,2,2,218,,,test,,,,,,,,,,,89.425,-0.115,0,17.245,3,1,2,,,0,0,1,1,5,,33,,1,53.33,5,,64,52.5,,,,,,,,,,,,,,,,,7,5,1,214,20,,3,96,,,0,,32,28,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,123024,TMS13F2061P0005,,plot,690598,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS13F2061P0005_221,2,2,221,,,test,,,,,,,,,,,87.095,2.06,0,32.52,1,1,2,,,0,0,1,1,5,,34,,1,91.67,5,,53,42.5,,,,,,,,,,,,,,,,,7,7,3,231.67,20,,3,94,,,0,,38,38,,,2,1,3,2,2,5,2,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,123093,TMS13F2207P0001,,plot,690590,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS13F2207P0001_236,2,2,236,,,test,,,,,,,,,,,88.285,0.175,1,19.02,1,1,2,,,0,0,1,1,5,,36,,1,82.67,5,,50.5,56.5,,,,,,,,,,,,,,,,,7,9,3,191.67,20,,3,85,,,0,,36,36,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,58215,TMS14F1001P0004,,plot,690592,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1001P0004_208,2,2,208,,,test,,,,,,,,,,,87.35,1.17,0,32.395,3,1,2,,,0,0,1,1,5,,28,,1,26.67,5,,72.5,93.5,,,,,,,,,,,,,,,,,7,7,1,225,20,,3,126,,,0,,36,36,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,58311,TMS14F1016P0006,,plot,690658,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1016P0006_213,2,2,213,,,test,,,,,,,,,,,88.065,0.235,1,19.915,3,1,2,,,0,0,1,1,5,,30,,1,30,5,,52,83.5,,,,,,,,,,,,,,,,,7,3,1,171,20,,3,143,,,0,,42,42,,,2,1,3,1,2,7,1,3," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,56467,TMS14F1022P0006,,plot,690684,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1022P0006_207,2,2,207,,,test,,,,,,,,,,,88.975,0.055,0,18.115,4,0.91,2,,,0,0,1,1,5,,31,,1,36.67,5,,40.5,50.5,,,,,,,,,,,,,,,,,7,5,2,184.33,20,,3,98,,,0,,34,33,,,2,1,3,2,2,7,2,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,56570,TMS14F1035P0004,,plot,690620,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1035P0004_203,2,2,203,,,test,,,,,,,,,,,89.39,0.78,1,19.755,2,0.98,2,,,0.02,0,2,1,5,,35,,1,51.67,5,,45,62.5,,,,,,,,,,,,,,,,,7,7,3,177.67,20,,3,145,,,0,,42,41,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,56573,TMS14F1035P0007,,plot,690656,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1035P0007_233,2,2,233,,,test,,,,,,,,,,,90.31,-0.415,0,18.225,3,0.94,2,,,0,0,1,1,5,,33,,1,34.33,5,,37.5,43.5,,,,,,,,,,,,,,,,,5,7,1,141.67,18,,3,92,,,0,,31,34,,,2,1,3,1,2,5,1,7," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,56581,TMS14F1036P0007,,plot,690624,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1036P0007_205,2,2,205,,,test,,,,,,,,,,,90.69,0.11,0,17.625,2,1,2,,,0,0,1,1,5,,34,,1,18.33,5,,52.5,65.5,,,,,,,,,,,,,,,,,7,7,1,208.33,20,,3,122,,,0,,42,39,,,2,1,3,1,2,5,1,7," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,56646,TMS14F1049P0001,,plot,690661,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1049P0001_217,2,2,217,,,test,,,,,,,,,,,90.905,-0.195,1,19.92,2,1,2,,,0,0,1,1,5,,31,,1,82.67,3,,52,42,,,,,,,,,,,,,,,,,7,7,3,220,20,,3,85,,,0,,37,36,,,2,1,3,1,2,5,1,5," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,57193,TMS14F1120P0003,,plot,690677,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1120P0003_211,2,2,211,,,test,,,,,,,,,,,91.1,-0.3,0,19.52,5,1,2,,,0,0,1,1,5,,33,,1,40,5,,65,51.5,,,,,,,,,,,,,,,,,5,7,2,195,20,,3,81,,,0,,30,27,,,2,1,3,1,2,5,1,7," (Operator: PVNSPRASAD, Time: )"
2017,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",3300,17.GS.C2.setA.UYT.36.AG,"Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-Owu selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39",RCBD,6,5.5,0.36288,,,2017-August-31,2018-July-13,196,Ago-Owu,57274,TMS14F1131P0001,,plot,690628,2018-17.GS.C2.setA.UYT.36.AG-rep2-TMS14F1131P0001_216,2,2,216,,,test,,,,,,,,,,,88.965,-0.245,0,19.69,3,1,2,,,0,0,1,1,5,,31,,1,40,3,,65.5,71.5,,,,,,,,,,,,,,,,,5,3,1,173.33,15,,3,95,,,0,,30,23,,,2,1,3,1,2,7,1,7," (Operator: PVNSPRASAD, Time: )"
